id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
70472,1,860,1,1.0,907.0,2018.0,1,4.0,5,75,0,0,421,7676,0,2811,49,34,1
78008,2,3562,0,1.0,44.0,2010.0,1,0.0,1,363,9,7,369,5695,0,2254,49,34,1
23429,1,2078,0,1.0,193.0,2006.0,1,4.0,2,38,9,6,421,2494,0,2749,49,34,1
99022,2,62,0,1.0,563.0,2015.0,0,0.0,7,151,2,4,773,4901,1,2527,37,34,1
1005,1,3187,0,1.0,338.0,0.0,3,0.0,0,38,0,0,860,541,0,1615,49,34,1
41400,2,992,1,1.0,58.0,2003.0,1,0.0,2,61,9,2,461,6489,0,2171,49,34,0
70468,2,1723,1,1.0,145.0,0.0,1,0.0,7,61,5,6,231,2888,0,1046,33,29,0
2011,2,3272,0,0.0,72.0,0.0,0,7.0,4,86,5,2,381,4262,1,235,49,34,0
569,1,3562,1,1.0,129.0,1998.0,1,0.0,2,17,7,6,421,438,0,1971,49,34,0
74846,2,1699,1,1.0,138.0,2010.0,1,4.0,7,38,9,7,40,6732,1,1853,37,34,0
35742,1,2477,0,1.0,220.0,2013.0,1,4.0,8,185,1,2,797,2954,0,1143,49,34,1
59790,1,386,0,1.0,675.0,2018.0,3,1.0,0,86,0,0,120,3296,0,3643,49,34,1
25671,2,328,0,1.0,62.0,2009.0,1,4.0,2,38,9,7,188,5732,1,433,36,34,0
45833,2,1875,1,1.0,187.0,2016.0,0,0.0,7,38,5,2,414,1183,0,880,31,21,0
48810,2,3106,1,1.0,231.0,0.0,1,0.0,5,38,0,0,742,1697,0,3288,49,34,0
31314,2,2960,1,1.0,28.0,1998.0,1,0.0,0,38,9,7,860,7466,0,3587,49,34,0
16751,2,3349,0,1.0,238.0,1997.0,1,1.0,2,38,1,2,793,7263,0,983,23,34,0
49188,1,1464,0,1.0,137.0,2002.0,0,4.0,2,61,9,7,588,2137,0,2783,49,34,1
64503,2,157,0,1.0,144.0,2008.0,1,1.0,2,86,0,0,343,7171,1,1995,43,34,0
66233,1,1578,1,1.0,400.0,2021.0,1,0.0,7,117,0,2,598,7831,1,3285,49,34,1
74579,1,2886,0,1.0,112.0,0.0,3,7.0,2,23,4,6,246,4449,0,1894,49,34,1
28581,1,2589,1,1.0,257.0,0.0,0,0.0,1,38,9,7,598,6622,0,2995,49,34,1
9480,1,2843,1,1.0,594.0,2010.0,1,4.0,5,61,9,7,726,2369,0,3231,49,34,1
71045,2,126,0,1.0,120.0,2009.0,1,4.0,2,61,0,0,421,3674,0,2353,49,34,0
63900,2,2422,1,1.0,214.0,2008.0,1,0.0,2,38,1,0,530,8096,0,2618,49,34,1
43728,1,3310,0,1.0,203.0,2008.0,3,0.0,2,61,0,0,300,5548,0,3520,49,34,1
77315,2,738,1,1.0,185.0,2012.0,1,1.0,2,38,0,2,829,7269,0,2353,49,34,0
60499,2,1321,1,1.0,179.0,2016.0,1,1.0,5,301,6,1,745,5811,0,2047,49,34,1
22198,2,1156,0,1.0,102.0,2014.0,1,0.0,4,61,9,7,739,1912,0,3336,49,34,1
35250,2,2849,1,1.0,296.0,2016.0,1,0.0,5,61,1,2,823,4367,1,2359,42,34,1
46495,2,3157,0,1.0,210.0,1991.0,1,4.0,7,38,9,7,598,7159,0,3018,49,34,1
58091,2,43,1,1.0,213.0,2011.0,0,4.0,8,61,9,7,747,8054,1,2584,49,34,0
60139,2,1351,1,1.0,97.0,2005.0,1,4.0,2,38,0,0,144,5843,1,746,32,34,0
35352,2,1285,0,1.0,76.0,2013.0,1,0.0,7,38,0,0,835,795,0,1391,49,34,0
46566,2,1385,1,1.0,97.0,2018.0,0,4.0,7,38,1,2,439,5616,0,2970,49,34,0
6793,2,582,1,1.0,332.0,2007.0,1,0.0,1,61,9,7,598,644,0,3041,49,34,1
1815,2,2249,0,1.0,91.0,2002.0,1,4.0,2,38,9,7,436,3807,0,3150,49,34,0
38918,1,3143,1,1.0,152.0,0.0,1,0.0,2,61,0,0,598,5213,0,1427,49,34,0
66986,2,2788,1,1.0,19.0,2008.0,1,4.0,1,38,9,7,156,190,1,2993,31,34,0
59796,2,3502,1,1.0,59.0,2014.0,1,7.0,7,61,9,7,823,7953,0,3361,49,34,0
2936,2,3133,0,1.0,81.0,2010.0,1,1.0,2,61,0,2,421,7698,0,3410,49,34,0
75777,1,2017,0,1.0,603.0,2008.0,2,4.0,2,61,9,7,233,1818,0,3353,49,34,1
62546,1,2444,1,1.0,1120.0,2018.0,1,1.0,5,61,0,0,598,3738,1,2735,49,34,1
35048,2,3098,1,1.0,381.0,2016.0,1,4.0,2,61,0,0,421,7252,0,1874,49,34,0
23344,2,3348,0,1.0,216.0,2015.0,0,3.0,7,61,0,0,598,406,0,1969,49,34,0
17088,2,3556,1,1.0,539.0,2012.0,1,4.0,7,61,0,0,461,3290,1,2853,37,34,0
66437,2,581,1,1.0,341.0,2006.0,1,4.0,2,233,5,1,374,890,0,990,34,20,0
16314,1,2356,0,1.0,536.0,2011.0,1,6.0,7,61,1,5,788,329,1,1357,49,34,1
47293,1,2470,0,1.0,529.0,2010.0,0,0.0,2,61,1,6,851,6166,0,1948,49,34,1
56393,1,779,1,1.0,696.0,2011.0,1,0.0,7,61,0,0,742,4817,0,3289,49,34,1
62586,1,3562,0,1.0,526.0,0.0,1,0.0,4,38,0,0,598,6786,2,3922,49,34,0
60247,2,1057,1,1.0,202.0,2016.0,3,0.0,4,61,9,7,120,7063,0,510,49,34,0
87137,1,3341,1,1.0,24.0,2011.0,0,0.0,2,61,0,0,164,4480,1,714,29,34,1
74170,2,2085,0,1.0,369.0,2009.0,0,1.0,2,38,6,2,749,7500,0,1605,49,34,0
87969,2,126,0,1.0,825.0,2011.0,0,4.0,2,61,1,2,306,5019,0,3346,49,34,0
56891,1,3562,1,1.0,1248.0,2007.0,1,0.0,2,61,0,0,860,6864,0,1754,49,34,1
87671,2,3562,1,1.0,181.0,2009.0,1,4.0,5,38,9,7,421,7983,0,1686,49,34,0
29710,2,1704,0,1.0,159.0,0.0,0,0.0,7,61,1,2,823,6478,0,3354,49,34,1
54696,1,352,1,1.0,447.0,2010.0,0,4.0,2,38,9,7,682,4648,1,1286,35,34,1
86302,1,1825,1,1.0,314.0,2000.0,1,0.0,1,61,9,7,495,656,1,3466,41,34,1
47922,1,739,1,1.0,184.0,2012.0,1,1.0,7,38,6,0,421,7081,0,2813,49,34,1
60820,2,761,0,1.0,128.0,2011.0,0,0.0,2,61,9,7,465,7574,1,2289,32,34,0
65332,1,326,1,1.0,100.0,0.0,1,4.0,3,61,9,7,151,6463,0,1255,49,34,1
14099,2,2918,1,1.0,235.0,2012.0,1,0.0,0,183,8,2,272,4171,1,525,49,34,1
96811,1,2825,1,1.0,560.0,2016.0,0,4.0,0,61,9,7,300,5921,0,1639,49,34,1
7056,1,2795,1,1.0,874.0,2016.0,1,4.0,0,86,6,1,823,5808,0,3432,42,34,1
18430,1,3502,1,1.0,97.0,2013.0,1,0.0,7,61,9,7,421,1379,0,1427,49,34,1
34699,2,3562,0,1.0,10.0,2010.0,1,1.0,5,38,9,7,201,7962,0,542,49,34,1
19901,2,3437,1,1.0,274.0,2011.0,1,0.0,7,61,0,0,231,431,0,1453,49,34,1
50392,1,3488,0,1.0,387.0,2018.0,1,4.0,5,86,0,0,421,2398,0,1192,49,34,1
15831,2,3562,1,0.0,236.0,0.0,1,7.0,7,288,5,1,261,2386,0,1240,49,34,0
34,2,274,1,1.0,107.0,0.0,0,0.0,5,38,0,0,860,1766,1,2737,49,34,0
21378,2,1046,0,1.0,280.0,2010.0,0,4.0,8,61,0,0,652,487,1,653,34,34,0
747,1,3562,1,1.0,63.0,0.0,3,4.0,0,38,0,0,598,4010,0,1100,49,34,1
9164,1,1176,0,1.0,604.0,2011.0,1,0.0,2,38,0,0,664,3328,0,3496,49,34,1
59458,1,515,0,1.0,257.0,2017.0,3,0.0,1,38,0,0,495,2363,0,2356,49,34,1
71350,2,3562,0,1.0,41.0,2013.0,0,0.0,4,38,4,6,272,3706,0,1597,49,34,0
21844,2,1590,1,1.0,409.0,2015.0,0,7.0,7,61,1,2,272,6454,0,1596,49,34,0
27409,2,2537,1,1.0,212.0,2010.0,0,0.0,2,61,9,7,672,6078,2,3922,49,34,0
45758,2,2501,0,1.0,814.0,2003.0,1,8.0,2,61,5,2,598,7051,0,3015,30,33,0
83189,2,1539,1,1.0,175.0,2008.0,1,4.0,7,61,1,0,495,6677,2,3922,49,34,0
73777,1,2720,1,1.0,719.0,0.0,1,1.0,7,86,6,2,421,2471,0,1898,49,34,1
48090,2,624,1,1.0,158.0,2012.0,2,4.0,7,61,1,2,197,4002,1,482,32,34,0
12585,2,359,1,1.0,64.0,2022.0,1,0.0,7,61,1,2,598,3426,1,2100,36,34,0
10615,1,347,1,1.0,2110.0,2017.0,1,4.0,0,61,0,0,279,2122,0,3259,49,34,0
31210,2,1171,0,1.0,32.0,1997.0,1,4.0,2,38,9,7,640,627,1,3413,44,34,0
83370,1,896,1,1.0,97.0,2013.0,0,4.0,2,38,9,7,598,7132,0,3036,49,34,1
19022,2,1954,1,1.0,66.0,2015.0,1,6.0,4,61,9,7,598,1702,2,3922,49,34,0
39901,1,1288,0,1.0,646.0,2010.0,0,4.0,2,61,9,7,793,428,0,983,49,34,1
37331,2,1265,0,1.0,293.0,0.0,3,0.0,5,69,3,6,421,7378,0,2740,49,34,0
16042,2,2412,1,1.0,52.0,2013.0,0,6.0,7,61,9,7,124,5136,0,3663,49,34,0
79264,2,305,1,1.0,21.0,2009.0,1,1.0,2,61,9,7,421,2557,0,3587,49,34,0
38710,1,3562,0,1.0,393.0,0.0,1,4.0,1,61,9,7,860,7451,0,2350,49,34,1
75031,1,530,0,1.0,157.0,2011.0,1,0.0,2,38,9,7,288,6699,0,3582,49,34,1
20566,2,3126,1,1.0,339.0,2005.0,1,0.0,2,61,1,2,421,8132,0,1874,37,34,0
80695,2,2542,1,1.0,96.0,2007.0,1,0.0,3,61,0,0,151,5742,0,2208,49,34,0
16165,1,602,0,1.0,179.0,2006.0,1,4.0,0,38,9,7,860,5902,0,1562,49,34,1
77174,1,834,0,0.0,124.0,2006.0,1,4.0,2,38,9,7,505,1138,1,2999,38,34,1
54493,1,1310,0,1.0,119.0,2008.0,1,4.0,2,38,0,0,391,3088,1,2491,49,34,1
83204,1,1585,0,1.0,3641.0,2000.0,1,4.0,2,61,0,0,747,6747,0,3367,49,34,1
38132,1,1634,0,1.0,655.0,2013.0,1,4.0,7,38,6,2,598,6803,1,3326,49,34,1
79018,1,2283,1,1.0,96.0,0.0,1,0.0,7,61,0,0,414,7668,0,877,49,34,1
44376,1,3562,1,1.0,272.0,0.0,1,0.0,5,363,1,2,358,6114,0,2152,49,34,1
11419,1,558,0,1.0,236.0,2012.0,1,0.0,2,301,1,2,358,3109,0,3576,49,34,1
7182,2,47,1,1.0,61.0,2010.0,1,6.0,2,61,0,0,312,3622,0,832,49,34,0
86405,2,702,0,1.0,90.0,2010.0,1,4.0,7,38,9,7,508,4113,0,2560,49,34,0
22808,2,1229,1,1.0,75.0,2012.0,1,6.0,2,61,0,0,272,7591,0,1582,40,30,1
57899,1,3459,1,1.0,464.0,2013.0,1,4.0,2,61,6,1,661,3500,1,3873,39,34,0
1981,2,3562,1,1.0,116.0,2006.0,1,4.0,0,61,0,0,525,5451,0,2906,49,34,0
5183,1,3550,0,1.0,1509.0,2014.0,1,4.0,5,61,0,0,138,1203,1,1352,49,34,1
17302,2,3141,1,1.0,38.0,2015.0,2,0.0,7,38,7,6,421,7797,0,1912,35,21,0
70716,1,708,0,1.0,387.0,0.0,1,1.0,5,297,0,0,358,735,0,1606,49,34,1
42223,2,2010,1,1.0,32.0,2009.0,1,4.0,2,61,9,7,848,7442,0,1345,49,34,0
34941,2,455,1,1.0,190.0,2001.0,1,4.0,0,136,1,2,598,5626,0,1179,24,10,0
80007,2,2228,1,1.0,153.0,2013.0,3,0.0,7,61,0,0,421,3850,0,2546,49,34,0
37357,2,3562,0,1.0,283.0,2010.0,3,0.0,2,38,1,5,860,1722,0,1309,49,34,0
95429,2,2792,0,1.0,478.0,2012.0,1,1.0,7,61,1,6,300,7974,1,2864,35,34,0
19951,1,2058,0,1.0,370.0,2011.0,1,1.0,2,61,6,2,495,7728,0,2238,49,34,1
22023,2,1874,0,1.0,47.0,2005.0,1,4.0,2,38,0,0,421,7538,1,2378,33,34,0
93744,2,3562,0,1.0,60.0,2011.0,0,1.0,2,61,0,0,496,4945,0,2014,30,21,0
50439,2,223,1,1.0,168.0,1996.0,2,7.0,4,270,0,0,414,6017,0,131,37,24,0
415,2,1175,1,1.0,72.0,2016.0,0,1.0,0,38,0,0,860,7224,0,1561,49,34,1
54488,2,3441,0,1.0,180.0,0.0,0,0.0,4,117,9,7,60,5890,1,3081,49,34,0
57791,2,251,1,1.0,421.0,2015.0,0,1.0,2,89,1,0,746,1361,0,1204,45,34,0
78202,1,553,0,1.0,291.0,2010.0,1,4.0,2,61,1,6,612,3659,1,3098,36,34,1
12311,2,706,0,1.0,96.0,2015.0,1,0.0,7,61,5,6,860,2249,0,2614,49,34,1
59727,2,3562,0,1.0,16.0,2006.0,1,4.0,2,61,9,7,414,6265,0,858,49,34,0
61390,2,3100,1,1.0,112.0,2007.0,0,1.0,2,61,0,0,598,1453,0,913,49,34,1
50128,2,1578,1,1.0,152.0,0.0,1,1.0,5,297,4,2,358,1736,0,1029,49,34,0
58167,2,2411,1,1.0,178.0,2012.0,1,4.0,7,61,9,7,788,3542,0,1096,49,34,1
8477,1,2974,1,1.0,639.0,2012.0,0,3.0,7,86,6,2,333,1131,0,2212,30,31,1
81337,1,2738,1,1.0,1045.0,2016.0,0,4.0,4,301,0,0,833,6041,1,3856,34,34,1
38113,2,1373,1,1.0,83.0,2008.0,1,6.0,2,38,5,2,421,3479,0,1912,34,21,0
13864,2,3436,0,1.0,65.0,2012.0,1,0.0,7,61,1,2,682,1447,0,3172,49,34,0
93976,2,3562,1,1.0,24.0,2007.0,1,0.0,2,38,9,7,72,176,0,897,49,34,0
77570,1,3393,1,1.0,257.0,0.0,1,0.0,7,303,0,0,860,2942,0,2236,49,34,1
84527,2,3562,1,1.0,201.0,2011.0,3,4.0,2,61,1,0,447,6309,0,1558,49,34,0
30224,1,3006,1,1.0,920.0,2010.0,0,0.0,7,61,7,6,461,4932,0,2168,49,34,1
45053,2,2940,0,1.0,311.0,2014.0,0,4.0,7,38,0,0,431,6260,0,1179,49,34,0
3346,1,2346,1,1.0,214.0,2008.0,0,0.0,2,61,9,7,703,2323,0,3249,49,34,1
91701,1,2499,1,1.0,1596.0,2014.0,1,0.0,7,61,6,0,421,5444,0,1876,40,29,1
75045,2,616,0,1.0,35.0,2013.0,0,5.0,7,61,0,0,532,2684,0,2213,49,34,0
69740,2,3054,1,1.0,227.0,2012.0,0,0.0,7,86,9,7,575,658,0,1922,49,34,1
42357,2,2922,0,1.0,43.0,1993.0,1,5.0,2,297,8,2,805,850,1,1247,36,34,1
79463,2,2756,0,1.0,288.0,0.0,1,1.0,5,110,1,2,822,3822,1,232,38,34,0
341,2,391,0,1.0,87.0,2010.0,1,4.0,7,61,9,7,788,1787,0,1100,49,34,0
30156,2,322,1,1.0,71.0,2016.0,1,4.0,2,61,0,0,564,6551,1,1136,42,34,0
23896,2,774,0,1.0,1016.0,2013.0,1,4.0,7,61,0,0,151,4036,0,3369,34,26,0
39418,2,3540,0,1.0,133.0,2014.0,1,4.0,7,61,6,2,598,3338,0,3021,49,34,0
18979,1,2657,0,1.0,1074.0,2014.0,3,4.0,2,61,0,0,821,3451,1,2520,40,34,1
88665,1,2359,1,1.0,426.0,2012.0,1,0.0,2,61,0,0,609,3897,0,2940,49,34,1
84326,2,1146,0,1.0,189.0,2015.0,1,1.0,7,61,5,1,598,6461,1,3333,35,34,0
30359,2,2688,1,1.0,114.0,2010.0,1,0.0,7,61,0,0,98,2924,1,2573,49,34,0
27463,2,3562,0,1.0,60.0,2009.0,1,4.0,7,61,1,0,77,7506,1,2574,34,34,0
69491,2,3562,1,1.0,61.0,2011.0,1,5.0,7,61,9,7,421,7516,0,1885,49,34,0
34116,1,2649,0,1.0,263.0,2013.0,1,1.0,2,86,0,0,588,3011,0,2783,49,34,1
68852,2,1400,1,1.0,205.0,2017.0,1,0.0,5,61,1,2,598,6590,0,3041,49,19,0
31426,2,3176,1,1.0,224.0,0.0,3,0.0,4,38,9,7,828,2328,2,3922,49,34,0
75033,2,669,0,1.0,0.0,2016.0,1,1.0,0,86,1,2,53,6419,1,2842,45,34,0
48547,1,2872,0,1.0,793.0,2010.0,1,4.0,5,61,6,0,137,1920,1,1763,37,34,1
7512,2,2708,0,1.0,141.0,2010.0,1,4.0,3,61,0,2,598,504,1,440,37,25,0
90950,1,1169,1,1.0,753.0,2015.0,1,0.0,7,38,6,2,421,118,0,2753,49,34,1
71471,2,2113,0,1.0,112.0,2012.0,1,0.0,7,38,6,2,358,5652,2,3922,37,25,1
87285,1,1159,0,1.0,598.0,0.0,1,0.0,5,301,6,2,358,7681,0,2264,49,34,1
41783,1,1093,1,1.0,296.0,2017.0,1,0.0,0,352,0,0,598,1928,0,3010,44,34,1
39544,2,3130,1,1.0,221.0,2008.0,1,0.0,7,312,6,2,150,2234,0,2236,40,29,0
47826,2,3562,0,1.0,71.0,2010.0,1,0.0,6,61,9,7,699,3591,2,3922,49,34,0
38069,2,677,1,1.0,27.0,2011.0,1,4.0,2,38,9,7,750,2716,0,1045,49,34,0
61862,2,3425,0,1.0,78.0,2013.0,1,1.0,8,61,9,7,302,1286,1,2686,16,34,0
3270,2,449,1,1.0,319.0,2011.0,0,0.0,7,61,6,2,421,5376,1,848,33,34,0
19838,1,3562,0,1.0,11.0,1989.0,3,0.0,2,38,1,6,833,5114,0,3010,49,34,1
67321,2,1593,0,1.0,93.0,2014.0,1,1.0,7,61,0,0,860,4078,0,2212,49,34,1
95541,2,2743,0,1.0,152.0,2009.0,1,4.0,1,363,9,7,234,3858,0,1435,49,34,0
66483,1,1664,1,1.0,625.0,2015.0,1,4.0,7,86,6,2,35,6387,0,682,49,34,1
82416,1,3562,1,1.0,82.0,2008.0,1,0.0,1,38,9,7,552,5135,0,2172,49,34,1
49203,2,328,1,1.0,95.0,2006.0,1,4.0,2,61,9,7,192,2769,1,1161,49,34,0
12973,2,3364,0,1.0,142.0,2019.0,0,0.0,7,86,4,1,598,4411,1,781,49,34,0
52876,2,1661,1,1.0,77.0,2011.0,0,4.0,4,61,0,0,790,2411,1,940,33,34,0
67058,2,3562,1,1.0,764.0,0.0,2,0.0,2,61,0,0,598,375,1,265,49,34,1
89716,2,2349,1,1.0,149.0,2009.0,1,0.0,5,61,9,7,642,7803,1,3870,34,34,0
67925,1,2540,0,1.0,375.0,2016.0,3,0.0,0,301,6,6,358,2184,0,1599,40,26,1
66703,2,2899,1,1.0,386.0,1945.0,0,0.0,4,289,1,1,272,6739,1,2699,36,34,1
33524,1,3139,0,1.0,465.0,2014.0,1,1.0,2,61,0,0,333,364,0,1765,49,34,1
32584,2,2275,0,1.0,21.0,2013.0,0,4.0,6,61,1,2,207,5271,1,1818,49,34,0
49744,2,1842,0,1.0,1096.0,2011.0,1,1.0,7,61,5,5,421,7240,1,313,41,34,1
98408,1,2773,0,1.0,642.0,2024.0,3,0.0,5,61,0,2,588,8141,0,2760,49,34,1
46056,1,1556,0,1.0,187.0,2007.0,1,0.0,2,38,0,0,588,5900,0,3735,49,34,1
97556,2,2035,1,1.0,99.0,2007.0,1,1.0,2,214,0,0,421,3625,0,1912,49,34,0
48898,1,3341,0,1.0,329.0,2017.0,1,0.0,6,61,0,0,421,7303,0,2011,49,34,1
10962,2,2180,1,1.0,116.0,2010.0,1,0.0,7,61,9,7,421,6184,0,1097,49,34,0
34682,1,1985,0,1.0,239.0,2014.0,1,4.0,0,61,0,0,823,3748,0,3432,49,34,1
5683,1,2886,1,1.0,564.0,2015.0,1,0.0,2,38,6,2,272,2992,0,1652,49,34,1
56005,1,1613,0,1.0,1024.0,2015.0,3,0.0,5,38,0,0,768,6049,1,3051,49,34,1
97120,2,3562,1,1.0,11.0,2011.0,1,0.0,7,38,0,0,541,3784,0,2049,49,34,0
55549,2,3562,0,1.0,296.0,2011.0,1,1.0,2,61,0,2,167,812,0,1265,49,34,0
69634,1,3109,1,1.0,247.0,0.0,1,4.0,2,61,0,0,598,378,0,1832,49,34,1
4846,2,238,1,1.0,118.0,2009.0,1,0.0,0,301,0,0,358,6819,0,1620,49,34,1
79231,2,161,1,1.0,337.0,2015.0,1,1.0,7,86,0,0,598,6762,1,1724,49,34,1
73313,1,992,1,1.0,1012.0,2011.0,1,0.0,2,86,9,7,162,6532,0,3398,49,34,1
29064,1,2830,1,1.0,6.0,1997.0,1,4.0,2,38,0,0,625,5414,0,3432,49,34,1
60475,1,841,1,1.0,247.0,2014.0,1,0.0,7,61,0,0,333,1152,0,1767,49,34,1
18993,1,122,0,1.0,140.0,2011.0,1,1.0,5,61,9,7,706,1054,0,512,49,34,1
78733,2,1529,0,1.0,102.0,2016.0,0,1.0,1,376,1,2,217,5032,0,1912,49,34,1
70975,2,480,0,1.0,55.0,1984.0,3,0.0,4,61,5,2,598,6725,1,3178,25,34,1
6817,1,2091,0,1.0,6322.0,0.0,1,7.0,4,61,9,7,598,1693,1,3553,33,34,1
95105,2,3562,1,1.0,137.0,2011.0,1,0.0,2,61,0,2,421,5704,0,2011,49,34,0
76710,1,2329,0,1.0,368.0,2010.0,1,4.0,7,61,9,7,404,7242,0,2229,37,29,1
4003,2,3562,1,1.0,77.0,0.0,1,4.0,7,256,0,1,186,4814,2,3922,49,34,1
54866,2,1230,1,1.0,686.0,2016.0,0,4.0,8,61,9,7,530,7524,0,2630,49,34,0
37442,1,644,0,1.0,98.0,0.0,1,4.0,7,363,9,7,132,7161,0,3660,49,34,1
64601,1,1160,0,1.0,478.0,0.0,1,0.0,0,38,0,0,860,1657,0,1171,49,34,1
99366,2,225,0,1.0,1525.0,0.0,0,0.0,7,61,5,2,609,4176,1,434,7,34,1
12635,2,295,0,1.0,187.0,2010.0,1,1.0,1,38,9,7,495,464,0,3569,49,34,0
35961,1,3562,1,1.0,74.0,1997.0,1,0.0,2,38,9,7,238,4844,0,3389,49,34,0
59786,1,3519,0,1.0,287.0,2008.0,0,4.0,2,61,9,7,421,5905,0,3344,25,27,1
37639,1,1210,0,1.0,673.0,2015.0,1,4.0,5,61,6,5,823,2690,1,1289,49,34,1
66126,1,3562,1,1.0,275.0,2006.0,1,0.0,2,61,9,7,797,621,1,2324,33,19,1
76857,1,2429,1,1.0,257.0,0.0,1,0.0,5,214,6,0,421,2768,0,1912,49,34,1
94829,1,2003,1,1.0,449.0,0.0,0,1.0,0,61,6,2,340,2442,1,69,49,34,1
51906,1,2914,1,1.0,270.0,0.0,1,0.0,2,38,9,7,333,4289,0,1549,49,34,1
10527,2,3374,1,1.0,119.0,2009.0,1,0.0,8,61,0,0,297,7461,0,3166,16,11,0
93840,2,3562,0,1.0,221.0,2018.0,1,0.0,0,86,0,0,598,4361,0,1204,49,34,0
98685,1,894,1,1.0,717.0,0.0,3,0.0,5,38,0,0,421,4062,0,1145,49,34,1
73411,2,1174,0,1.0,11.0,2010.0,1,4.0,7,61,9,7,633,1070,0,3275,49,34,0
4513,2,2007,0,1.0,165.0,2015.0,1,6.0,7,61,9,7,387,4639,0,2027,49,34,1
44898,1,3562,0,1.0,42.0,2003.0,1,0.0,1,61,0,0,494,712,0,1406,49,34,1
53704,2,619,1,1.0,1556.0,2012.0,1,0.0,7,88,6,1,421,28,1,133,35,34,1
34631,2,3562,0,1.0,235.0,2012.0,1,4.0,4,61,0,0,118,6564,0,3656,49,34,0
33552,2,2805,1,1.0,60.0,1990.0,1,0.0,4,61,9,7,598,6439,1,1716,49,34,0
25971,2,3310,1,1.0,259.0,0.0,1,4.0,2,154,1,2,860,7798,0,883,49,34,1
76140,2,1742,0,1.0,512.0,2009.0,0,4.0,7,86,1,0,421,1470,1,3375,32,34,1
69832,1,366,0,1.0,196.0,0.0,1,0.0,5,61,0,0,421,3312,0,1974,49,34,1
12288,2,1072,1,1.0,361.0,2015.0,1,0.0,7,61,0,0,598,5786,0,3036,49,34,0
15033,1,593,0,1.0,252.0,2017.0,0,4.0,0,61,1,2,598,5681,1,3537,42,34,1
33400,2,3562,1,1.0,39.0,2004.0,1,0.0,4,38,9,7,306,2,0,3362,49,34,0
10027,1,1527,1,1.0,1587.0,2016.0,1,4.0,5,108,6,2,859,301,1,213,38,34,1
58248,2,464,1,1.0,71.0,2015.0,1,0.0,1,61,9,7,331,4800,1,3827,40,34,0
51399,1,2293,0,1.0,2721.0,2012.0,1,0.0,2,38,0,0,333,2551,2,3922,49,34,1
50074,2,3562,1,1.0,675.0,1997.0,2,0.0,1,167,0,0,744,6068,1,3438,49,34,0
72609,1,3562,0,1.0,336.0,2009.0,1,4.0,7,61,0,0,793,7033,1,1199,36,34,1
93364,1,3530,1,1.0,74.0,2005.0,3,0.0,2,61,0,0,784,2593,0,978,49,34,1
25706,2,176,0,1.0,73.0,2011.0,1,4.0,7,61,9,7,281,102,1,3447,37,34,0
98107,1,1827,1,1.0,385.0,2010.0,1,0.0,2,61,6,2,499,2845,0,2548,49,34,1
92697,1,749,0,1.0,232.0,2010.0,1,0.0,7,38,9,7,797,528,0,3336,49,34,1
32679,1,2039,1,1.0,138.0,2015.0,1,4.0,0,74,0,0,421,4685,1,1400,49,34,1
28002,2,153,0,1.0,185.0,2014.0,1,7.0,2,61,1,2,421,3380,0,1898,49,34,0
38101,2,3183,1,1.0,311.0,2012.0,0,8.0,2,61,8,1,601,5859,1,652,33,34,0
24368,2,2436,0,1.0,75.0,2012.0,1,0.0,7,38,9,7,78,4764,0,2169,49,34,0
76325,1,1591,0,1.0,893.0,2015.0,1,1.0,5,86,6,5,598,4795,0,3018,49,34,1
28350,2,3562,1,1.0,94.0,0.0,0,0.0,5,38,0,0,860,923,0,1615,49,34,0
55718,1,3562,0,1.0,43.0,0.0,0,1.0,2,61,6,6,468,4624,0,2763,49,34,1
26839,2,2639,1,1.0,188.0,0.0,0,2.0,8,61,1,2,860,6447,0,3354,49,34,0
53893,1,465,0,1.0,15.0,1982.0,1,1.0,2,38,9,7,214,3560,0,3642,49,34,1
73901,2,3158,1,1.0,14.0,2002.0,1,5.0,5,61,0,0,421,2291,0,1912,49,34,0
37933,2,82,1,1.0,170.0,2009.0,1,4.0,2,38,0,0,860,7674,2,3922,49,34,1
56537,1,1867,0,1.0,225.0,2012.0,1,0.0,2,38,6,2,482,6070,0,2167,49,34,1
83250,2,3562,0,1.0,143.0,2008.0,2,4.0,2,61,9,7,125,3605,0,992,32,28,1
18937,2,1981,0,1.0,232.0,2010.0,1,4.0,2,61,0,0,474,294,1,2426,38,34,1
32757,1,3289,1,1.0,1167.0,2007.0,0,1.0,2,61,0,0,368,2659,0,678,49,34,1
98011,2,3562,1,1.0,157.0,2018.0,1,0.0,1,61,4,0,340,5801,0,3269,49,34,0
69754,2,1697,1,1.0,85.0,2014.0,1,0.0,2,61,0,0,461,7031,0,996,49,34,0
90886,1,1310,1,1.0,142.0,2012.0,1,0.0,7,61,9,7,272,5138,0,1543,49,34,1
55608,2,3562,0,1.0,220.0,2018.0,0,4.0,7,61,1,2,414,134,0,3069,35,23,0
20356,1,3562,1,1.0,65.0,2010.0,1,0.0,5,38,9,7,860,6676,0,1337,49,34,1
50112,1,3548,1,1.0,721.0,2015.0,1,4.0,5,61,5,1,164,5340,0,2548,49,34,1
